"istatId","name","month","d15","d16","d17","d18","d19","d20","istatMarch","ecoBG","bsToday","mar19","mar20","officialCovid","population","nameItSt","lng","lat"
"16132","Mapello","3","4","3","1","1","1","6","1","1","0","0","11","8","6453","Mapello","9.54573257","45.70939829"
"16135","Misano di Gera d'Adda","3","2","0","2","1","0","8","1","0","0","0","0","0","2927","Misano di Gera d'Adda","9.62059954","45.46855110"
"16139","Montello","3","2","2","0","1","2","18","1","0","0","0","0","0","3173","Montello","9.80506490","45.67091191"
"16142","Mozzanica","3","4","2","1","1","4","9","1","0","0","0","0","0","4574","Mozzanica","9.69375604","45.47709603"
"16144","Nembro","3","8","11","12","12","13","143","1","1","0","14","135","76","11542","Nembro","9.75892641","45.74353321"
"16152","Osio Sopra","3","9","4","4","3","3","16","1","0","0","0","0","0","5079","Osio Sopra","9.59192450","45.62977209"
"16153","Osio Sotto","3","8","10","10","4","9","37","1","1","0","11","40","23","12080","Osio Sotto","9.59270829","45.61618219"
"16154","Pagazzano","3","0","1","1","3","1","8","1","0","0","0","0","0","2082","Pagazzano","9.67331479","45.53359411"
"16155","Paladina","3","1","5","2","3","1","19","1","1","0","4","25","15","3996","Paladina","9.60637977","45.72721062"
"16156","Palazzago","3","4","1","2","2","2","7","1","0","0","0","0","0","4293","Palazzago","9.53730572","45.75122637"
"16157","Palosco","3","2","10","1","4","7","34","1","0","0","0","0","0","5773","Palosco","9.83787414","45.58347493"
"16160","Pedrengo","3","0","2","1","4","4","38","1","0","0","0","0","0","5799","Pedrengo","9.73413550","45.69842976"
"16161","Peia","3","0","2","1","3","6","16","1","0","0","0","0","0","1864","Peia","9.89707550","45.79967397"
"16169","Ponteranica","3","10","4","2","3","1","26","1","1","0","2","26","8","6788","Ponteranica","9.65475910","45.73073708"
"16170","Ponte San Pietro","3","10","10","7","10","6","58","1","1","0","9","62","22","11273","Ponte San Pietro","9.58690420","45.69898952"
"16171","Pontida","3","3","1","2","4","4","16","1","0","0","0","0","0","3210","Pontida","9.50045312","45.73147772"
"16173","Pradalunga","3","5","3","5","5","7","41","1","1","0","7","42","23","4636","Pradalunga","9.78432737","45.74796639"
"16174","Predore","3","3","3","1","1","3","16","1","0","0","0","0","0","1859","Predore","10.01950385","45.68066321"
"16176","Presezzo","3","1","2","2","0","2","13","1","0","0","0","0","0","4934","Presezzo","9.56670539","45.69162228"
"16178","Ranica","3","6","2","3","3","4","23","1","1","0","4","22","11","5986","Ranica","9.71460508","45.72696442"
"16183","Romano di Lombardia","3","6","13","13","14","12","89","1","1","0","16","76","37","18784","Romano di Lombardia","9.75316933","45.51945126"
"16188","San Giovanni Bianco","3","1","5","3","3","2","43","1","1","0","2","41","16","5071","San Giovanni Bianco","9.65182322","45.87456477"
"16190","San Pellegrino Terme","3","5","7","4","3","2","45","1","1","0","2","42","12","4950","San Pellegrino Terme","9.66330535","45.83833313"
"16193","Sarnico","3","5","7","5","4","3","30","1","0","0","0","0","0","6390","Sarnico","9.95835303","45.66799802"
"16194","Scanzorosciate","3","5","11","9","9","13","80","1","1","0","14","72","15","9835","Scanzorosciate","9.73679641","45.71186891"
"16195","Schilpario","3","6","2","7","3","2","14","1","1","0","2","12","2","1250","Schilpario","10.15451561","46.00956474"
"16197","Selvino","3","0","2","2","2","1","19","1","1","0","1","20","9","1991","Selvino","9.75012725","45.78074838"
"16198","Seriate","3","16","16","14","13","18","123","1","1","0","16","103","47","24336","Seriate","9.71764216","45.68353578"
"16199","Serina","3","2","1","2","0","4","17","1","1","0","6","17","7","2165","Serina","9.73009145","45.87138372"
"16202","Sorisole","3","5","8","5","8","3","32","1","0","0","0","0","0","9097","Sorisole","9.66253698","45.74474021"
"16203","Sotto il Monte Giovanni XXIII","3","3","1","2","4","2","16","1","0","0","0","0","0","4291","Sotto il Monte Giovanni XXIII","9.49887457","45.70569781"
"16204","Sovere","3","10","6","5","7","4","38","1","0","0","0","0","0","5509","Sovere","10.02552685","45.82415622"
"16207","Stezzano","3","13","3","5","10","10","56","1","1","0","10","60","26","12623","Stezzano","9.65102483","45.64975666"
"16209","Suisio","3","1","7","2","1","1","12","1","0","0","0","0","0","3873","Suisio","9.50127414","45.65978989"
"16211","Tavernola Bergamasca","3","2","3","2","1","2","12","1","0","0","0","0","0","2140","Tavernola Bergamasca","10.04532871","45.70922375"
"16213","Terno d'Isola","3","7","1","4","5","2","9","1","0","0","0","0","0","7665","Terno d'Isola","9.53143321","45.68359940"
"16216","Torre de' Roveri","3","1","1","0","1","3","6","1","0","0","0","0","0","2310","Torre de' Roveri","9.77220696","45.69951084"
"16218","Trescore Balneario","3","11","8","5","7","3","39","1","0","0","0","0","0","9427","Trescore Balneario","9.84277423","45.69508834"
"16219","Treviglio","3","16","21","16","24","29","105","1","1","0","26","93","31","28410","Treviglio","9.59264990","45.52176480"
"16223","Valbondione","3","0","0","1","1","1","11","1","1","0","1","8","4","1085","Valbondione","10.01261961","46.03798458"
"16224","Valbrembo","3","2","5","1","4","3","17","1","0","0","0","0","0","3886","Valbrembo","9.60836917","45.71643237"
"16232","Verdellino","3","6","2","5","4","9","13","1","0","0","0","0","0","7654","Verdellino","9.61534181","45.60418483"
"16233","Verdello","3","8","9","3","6","4","29","1","0","0","0","0","0","7748","Verdello","9.62702383","45.60652189"
"16238","Villa d'Adda","3","12","4","7","6","6","50","1","0","0","0","0","0","4735","Villa d'Adda","9.46461423","45.71283271"
"16240","Villa di Serio","3","6","3","4","8","2","37","1","0","0","0","0","0","6620","Villa di Serio","9.73419702","45.72011449"
"16241","Villa d'Ogna","3","3","1","2","1","1","11","1","0","0","0","0","0","1971","Villa d'Ogna","9.93053034","45.90754175"
"16242","Villongo","3","1","4","3","4","3","31","1","1","0","3","23","9","7619","Villongo","9.93475122","45.67239404"
"16243","Vilminore di Scalve","3","1","0","3","4","0","9","1","1","0","0","9","1","1491","Vilminore di Scalve","10.09528648","45.99794954"
"16245","Zanica","3","6","2","7","2","3","31","1","0","0","0","0","0","8193","Zanica","9.68097350","45.64195570"
"16253","Val Brembilla","3","7","3","3","2","5","21","1","0","0","0","0","0","4522","Val Brembilla","9.59647","45.8211"
"17001","Acquafredda","3","1","1","2","3","4","11","1","0","1","0","0","7","1579","Acquafredda","10.41190041","45.30716861"
"17010","Bagolino","3","10","8","6","3","7","22","1","0","0","0","0","0","3940","Bagolino","10.46893818","45.82122915"
"17014","Bedizzole","3","7","10","7","8","13","28","1","0","0","0","0","0","11816","Bedizzole","10.42277837","45.51035884"
"17015","Berlingo","3","1","3","3","1","3","10","1","0","0","0","0","0","2582","Berlingo","10.03295371","45.50276977"
"17016","Berzo Demo","3","2","2","2","4","2","5","1","0","0","0","0","0","1720","Berzo Demo","10.33300826","46.09287052"
"17020","Borgo San Giacomo","3","2","6","4","6","5","21","1","0","1","0","0","14","5496","Borgo San Giacomo","9.97101776","45.35011663"
"17021","Borgosatollo","3","4","7","7","5","7","30","1","0","1","0","0","14","9094","Borgosatollo","10.23603582","45.47507645"
"17022","Borno","3","3","0","6","4","2","7","1","0","0","0","0","0","2630","Borno","10.20580785","45.94679424"
"17023","Botticino","3","5","7","8","16","11","37","1","0","0","0","0","0","10788","Botticino","10.32329909","45.54329565"
"17025","Bovezzo","3","5","10","11","4","2","20","1","0","0","0","0","0","7483","Bovezzo","10.24349364","45.59163275"
"17028","Breno","3","4","3","5","4","7","16","1","0","0","0","0","0","4920","Breno","10.30204086","45.95601285"
"17029","Brescia","3","170","173","163","177","177","460","1","0","0","0","0","0","189902","Brescia","10.21910323","45.53993052"
"17032","Calcinato","3","7","5","5","6","8","55","1","0","1","0","0","6","12599","Calcinato","10.41651764","45.45747040"
"17035","Capo di Ponte","3","1","3","1","1","2","3","1","0","0","0","0","0","2509","Capo di Ponte","10.34280170","46.02999867"
"17037","Capriano del Colle","3","4","5","3","2","3","10","1","0","0","0","0","0","4553","Capriano del Colle","10.12640959","45.45516249"
"17040","Castegnato","3","9","9","2","5","5","22","1","0","0","0","0","0","8031","Castegnato","10.11683832","45.56211690"
"17041","Castelcovati","3","7","2","1","4","3","17","1","0","0","0","0","0","6593","Castelcovati","9.94319171","45.50607430"
"17042","Castel Mella","3","9","5","4","5","6","12","1","0","0","0","0","0","10840","Castel Mella","10.14188166","45.49759872"
"17043","Castenedolo","3","4","6","13","12","8","21","1","0","0","0","0","0","11160","Castenedolo","10.30043916","45.47135901"
"17045","Castrezzato","3","7","2","3","3","2","15","1","0","0","0","0","0","7083","Castrezzato","9.97671546","45.51108736"
"17046","Cazzago San Martino","3","8","13","4","8","6","34","1","0","1","0","0","16","10959","Cazzago San Martino","10.02501501","45.58101331"
"17056","Coccaglio","3","1","3","8","7","4","52","1","0","1","0","0","12","8469","Coccaglio","9.97696104","45.56238459"
"17057","Collebeato","3","5","5","3","3","3","14","1","0","0","0","0","0","4698","Collebeato","10.21388771","45.58567193"
"17059","Cologne","3","4","5","4","5","7","23","1","0","0","0","0","0","7534","Cologne","9.94305337","45.58560661"
"17061","Concesio","3","13","8","6","16","12","33","1","0","0","0","0","0","14813","Concesio","10.21846104","45.60437212"
"17062","Corte Franca","3","3","1","3","1","1","20","1","0","0","0","0","0","7078","Corte Franca","10.00698240","45.63719867"
"17063","Corteno Golgi","3","4","2","2","2","0","10","1","0","0","0","0","0","2015","Corteno Golgi","10.24224115","46.16596898"
"17065","Darfo Boario Terme","3","18","10","8","12","25","55","1","0","0","0","0","0","15524","Darfo Boario Terme","10.18048381","45.88347362"
"17066","Dello","3","2","1","4","2","2","12","1","0","0","0","0","0","5576","Dello","10.07977147","45.41654998"
"17067","Desenzano del Garda","3","28","17","19","16","21","64","1","0","0","0","0","0","26793","Desenzano del Garda","10.54158830","45.46858257"
"17072","Flero","3","8","6","5","6","5","16","1","0","0","0","0","0","8440","Flero","10.17589208","45.48235605"
"17073","Gambara","3","4","4","2","3","6","8","1","0","0","0","0","0","4697","Gambara","10.29778932","45.25386029"
"17075","Gardone Val Trompia","3","5","12","6","9","8","32","1","0","0","0","0","0","11700","Gardone Val Trompia","10.18222299","45.68909413"
"17076","Gargnano","3","3","4","0","4","2","4","1","0","0","0","0","0","3033","Gargnano","10.65994462","45.68981041"
"17077","Gavardo","3","7","7","10","13","8","19","1","0","0","0","0","0","11686","Gavardo","10.43467889","45.58673467"
"17079","Gianico","3","3","1","1","1","1","11","1","0","0","0","0","0","2196","Gianico","10.18397330","45.86531336"
"17080","Gottolengo","3","8","7","2","3","5","31","1","0","1","0","0","11","5238","Gottolengo","10.27151767","45.29173169"
"17081","Gussago","3","17","10","10","18","16","41","1","0","0","0","0","0","16403","Gussago","10.15314832","45.59242495"
"17086","Isorella","3","2","1","2","3","3","7","1","0","0","0","0","0","4091","Isorella","10.31665753","45.30756270"
"17090","Lodrino","3","1","1","2","1","1","4","1","0","0","0","0","0","1750","Lodrino","10.27760199","45.71774346"
"17091","Lograto","3","3","3","2","5","2","11","1","0","0","0","0","0","3793","Lograto","10.05743850","45.48318568"
"17092","Lonato del Garda","3","15","11","11","15","12","36","1","0","1","0","0","14","15559","Lonato del Garda","10.48429285","45.46089172"
"17096","Lumezzane","3","21","16","16","20","14","30","1","0","0","0","0","0","23390","Lumezzane","10.26175600","45.65014976"
"17099","Mairano","3","2","2","4","1","2","9","1","0","0","0","0","0","3329","Mairano","10.07630769","45.45020038"
"17100","Malegno","3","2","3","2","1","1","6","1","0","0","0","0","0","2078","Malegno","10.27241110","45.95070971"
"17101","Malonno","3","5","2","2","3","5","14","1","0","0","0","0","0","3320","Malonno","10.31478286","46.11866545"
"17102","Manerba del Garda","3","4","5","2","2","3","10","1","0","1","0","0","2","4902","Manerba del Garda","10.55142577","45.55009614"
"17103","Manerbio","3","12","16","11","13","7","67","1","0","1","0","0","30","12869","Manerbio","10.13902184","45.35430213"
"17104","Marcheno","3","2","2","1","3","4","6","1","0","0","0","0","0","4359","Marcheno","10.21419546","45.70599766"
"17106","Marone","3","4","1","5","2","4","6","1","0","0","0","0","0","3293","Marone","10.09156211","45.73709034"
"17109","Moniga del Garda","3","0","3","4","2","0","9","1","0","0","0","0","0","2436","Moniga del Garda","10.53704308","45.53051675"
"17114","Montirone","3","0","2","3","3","3","19","1","0","1","0","0","12","5044","Montirone","10.23111054","45.44377294"
"17117","Nave","3","12","10","11","6","12","17","1","0","0","0","0","0","10957","Nave","10.27904530","45.58467547"
"17123","Ome","3","4","5","2","2","0","7","1","0","0","0","0","0","3238","Ome","10.12416033","45.62489528"
"17125","Orzinuovi","3","9","14","6","8","16","81","1","0","1","0","0","41","12343","Orzinuovi","9.92176686","45.40249790"
"17126","Orzivecchi","3","1","1","2","2","4","14","1","0","0","0","0","0","2485","Orzivecchi","9.96045414","45.42088848"
"17127","Ospitaletto","3","13","6","11","10","7","28","1","0","0","0","0","0","13579","Ospitaletto","10.07517023","45.55686172"
"17129","Padenghe sul Garda","3","3","1","3","0","3","7","1","0","0","0","0","0","4276","Padenghe sul Garda","10.50836300","45.50945065"
"17130","Paderno Franciacorta","3","3","3","2","1","3","6","1","0","0","0","0","0","3699","Paderno Franciacorta","10.07776175","45.59040880"
"17133","Palazzolo sull'Oglio","3","12","10","14","15","19","98","1","0","1","0","0","30","19472","Palazzolo sull'Oglio","9.88582148","45.59847763"
"17136","Passirano","3","5","4","4","6","1","24","1","0","1","0","0","9","7114","Passirano","10.06402728","45.59815323"
"17138","San Paolo","3","2","2","3","3","7","16","1","0","1","0","0","10","4504","San Paolo","10.02462174","45.37129663"
"17142","Pian Camuno","3","2","3","3","2","1","8","1","0","0","0","0","0","4400","Pian Camuno","10.15748085","45.84371740"
"17143","Pisogne","3","4","12","4","4","15","36","1","0","1","0","0","8","8112","Pisogne","10.10889801","45.80480282"
"17146","Pompiano","3","1","4","3","5","4","10","1","0","0","0","0","0","3893","Pompiano","9.98715490","45.43278121"
"17147","Poncarale","3","1","3","4","3","2","15","1","0","0","0","0","0","5219","Poncarale","10.17396244","45.46051196"
"17148","Ponte di Legno","3","2","2","2","2","4","4","1","0","0","0","0","0","1754","Ponte di Legno","10.51145860","46.25647207"
"17150","Pontoglio","3","5","3","5","11","9","22","1","0","0","0","0","0","6894","Pontoglio","9.85265228","45.57062305"
"17151","Pozzolengo","3","2","5","2","3","3","9","1","0","0","0","0","0","3438","Pozzolengo","10.62709464","45.40285678"
"17155","Prevalle","3","2","3","3","2","3","12","1","0","0","0","0","0","6816","Prevalle","10.42121638","45.54705532"
"17159","Quinzano d'Oglio","3","4","6","6","4","6","54","1","0","1","0","0","13","6390","Quinzano d'Oglio","10.00872258","45.31368546"
"17161","Rezzato","3","11","10","5","10","10","24","1","0","0","0","0","0","12933","Rezzato","10.31849233","45.51341274"
"17162","Roccafranca","3","3","5","3","3","2","16","1","0","0","0","0","0","4767","Roccafranca","9.91198460","45.46414262"
"17164","Ro� Volciano","3","5","3","3","3","0","10","1","0","0","0","0","0","4465","Roè Volciano","10.49404000","45.62400951"
"17165","Roncadelle","3","8","9","5","7","5","19","1","0","0","0","0","0","9265","Roncadelle","10.15130870","45.52806210"
"17168","Sabbio Chiese","3","4","5","0","3","2","8","1","0","0","0","0","0","3831","Sabbio Chiese","10.41553263","45.65676279"
"17169","Sale Marasino","3","8","5","3","5","3","21","1","0","0","0","0","0","3370","Sale Marasino","10.11288737","45.71409232"
"17170","Sal�","3","16","11","6","9","12","21","1","0","0","0","0","0","10350","Salò","10.53231140","45.60713769"
"17171","San Felice del Benaco","3","4","3","3","1","2","5","1","0","0","0","0","0","3403","San Felice del Benaco","10.55377221","45.58275139"
"17172","San Gervasio Bresciano","3","1","1","1","3","1","9","1","0","0","0","0","0","2469","San Gervasio Bresciano","10.14967036","45.30601971"
"17174","Sarezzo","3","11","13","10","8","14","35","1","0","0","0","0","0","13469","Sarezzo","10.20297691","45.65378299"
"17186","Torbole Casaglia","3","6","2","4","1","1","21","1","0","1","0","0","12","6370","Torbole Casaglia","10.10502624","45.50830989"
"17188","Travagliato","3","20","9","6","10","12","21","1","0","1","0","0","7","13447","Travagliato","10.08021884","45.52337617"
"17190","Trenzano","3","3","4","4","5","1","12","1","0","1","0","0","7","5480","Trenzano","10.01571144","45.47595167"
"17195","Verolanuova","3","10","10","10","6","11","43","1","0","0","0","0","0","8133","Verolanuova","10.07665283","45.32577656"
"17196","Verolavecchia","3","1","1","3","3","0","18","1","0","0","0","0","0","3875","Verolavecchia","10.05181250","45.33052185"
"17199","Villa Carcina","3","8","5","9","8","7","12","1","0","0","0","0","0","10755","Villa Carcina","10.19527204","45.63141952"
"17201","Villanuova sul Clisi","3","6","3","5","3","7","19","1","0","0","0","0","0","5661","Villanuova sul Clisi","10.45370920","45.60166297"
"17204","Vobarno","3","13","7","7","6","3","13","1","0","0","0","0","0","8150","Vobarno","10.49655796","45.64699577"
"17206","Piancogno","3","6","6","5","4","2","13","1","0","0","0","0","0","4679","Piancogno","10.22051406","45.91880417"
"18004","Albuzzano","3","1","4","2","5","3","14","1","0","0","0","0","0","3355","Albuzzano","9.27717753","45.18754704"
"18005","Arena Po","3","5","6","4","4","4","7","1","0","0","0","0","0","1625","Arena Po","9.36186971","45.09443229"
"18013","Belgioioso","3","6","6","5","11","10","14","1","0","0","0","0","0","6287","Belgioioso","9.31602643","45.16273674"
"18021","Brallo di Pregola","3","0","2","1","2","2","4","1","0","0","0","0","0","689","Brallo di Pregola","9.28189064","44.73845550"
"18022","Breme","3","0","0","1","1","1","11","1","0","0","0","0","0","853","Breme","8.62332043","45.12790235"
"18023","Bressana Bottarone","3","3","1","2","2","4","7","1","0","0","0","0","0","3535","Bressana Bottarone","9.13508060","45.07364272"
"18024","Broni","3","9","12","16","16","12","22","1","0","0","0","0","0","9073","Broni","9.26129813","45.06197007"
"18033","Casei Gerola","3","4","3","4","7","2","9","1","0","0","0","0","0","2500","Casei Gerola","8.92707305","45.00630790"
"18034","Casorate Primo","3","5","8","9","7","7","9","1","0","0","0","0","0","8480","Casorate Primo","9.01813904","45.31192430"
"18035","Cassolnovo","3","4","10","9","8","13","26","1","0","0","0","0","0","6940","Cassolnovo","8.80894596","45.36582712"
"18041","Cava Manara","3","3","7","10","9","9","13","1","0","0","0","0","0","6586","Cava Manara","9.10710573","45.13887406"
"18048","Chignolo Po","3","3","3","7","1","3","9","1","0","0","0","0","0","3992","Chignolo Po","9.48820517","45.15251471"
"18049","Cigognola","3","3","2","6","3","0","8","1","0","0","0","0","0","1363","Cigognola","9.24377127","45.03309465"
"18060","Cura Carpignano","3","3","0","1","1","1","5","1","0","0","0","0","0","4371","Cura Carpignano","9.25707038","45.21179419"
"18068","Gambol�","3","6","9","8","5","5","21","1","0","0","0","0","0","9779","Gambolò","8.86158530","45.24979779"
"18072","Giussago","3","5","6","7","3","2","6","1","0","0","0","0","0","5049","Giussago","9.13993742","45.28429328"
"18073","Godiasco Salice Terme","3","2","3","3","4","4","6","1","0","0","0","0","0","3130","Godiasco Salice Terme","9.05797207","44.89757219"
"18075","Gravellona Lomellina","3","6","2","4","4","3","21","1","0","0","0","0","0","2688","Gravellona Lomellina","8.76399625","45.32884890"
"18076","Gropello Cairoli","3","7","1","4","4","4","27","1","0","0","0","0","0","4592","Gropello Cairoli","8.99214762","45.17717695"
"18078","Landriano","3","3","2","5","5","3","13","1","0","0","0","0","0","5917","Landriano","9.25958712","45.31128201"
"18081","Linarolo","3","0","2","0","3","1","4","1","0","0","0","0","0","2754","Linarolo","9.26788550","45.16021171"
"18083","Lomello","3","5","0","6","1","5","6","1","0","0","0","0","0","2295","Lomello","8.79265237","45.12176665"
"18093","Miradolo Terme","3","1","1","2","3","1","13","1","0","0","0","0","0","3792","Miradolo Terme","9.44317001","45.17163506"
"18095","Montebello della Battaglia","3","2","2","3","5","1","8","1","0","0","0","0","0","1689","Montebello della Battaglia","9.10100735","44.99970083"
"18100","Mont� Beccaria","3","3","2","2","1","1","9","1","0","0","0","0","0","1722","Montù Beccaria","9.31241837","45.03883483"
"18102","Mortara","3","20","13","23","26","13","59","1","0","0","0","0","0","15156","Mortara","8.73806527","45.25183779"
"18106","Ottobiano","3","2","0","0","3","1","11","1","0","0","0","0","0","1181","Ottobiano","8.83215280","45.15127105"
"18109","Parona","3","0","2","2","3","2","7","1","0","0","0","0","0","1987","Parona","8.74981845","45.28261312"
"18110","Pavia","3","77","60","56","70","80","115","1","0","0","0","0","0","68280","Pavia","9.16015719","45.18509264"
"18113","Pieve del Cairo","3","3","3","2","0","3","5","1","0","0","0","0","0","2108","Pieve del Cairo","8.80510102","45.04897446"
"18114","Pieve Porto Morone","3","4","3","3","2","5","7","1","0","0","0","0","0","2788","Pieve Porto Morone","9.43845739","45.11250986"
"18115","Pinarolo Po","3","1","1","2","5","4","9","1","0","0","0","0","0","1702","Pinarolo Po","9.16481430","45.06602995"
"18121","Retorbido","3","0","0","1","4","1","3","1","0","0","0","0","0","1506","Retorbido","9.03634536","44.94922806"
"18123","Robbio","3","2","9","7","7","6","10","1","0","0","0","0","0","6164","Robbio","8.59395750","45.28911604"
"18128","Romagnese","3","0","2","3","0","2","8","1","0","0","0","0","0","744","Romagnese","9.32948080","44.83722972"
"18146","Sartirana Lomellina","3","2","4","4","3","2","6","1","0","0","0","0","0","1760","Sartirana Lomellina","8.66185489","45.11434048"
"18150","Siziano","3","5","5","4","2","5","9","1","0","0","0","0","0","5807","Siziano","9.19872487","45.32016711"
"18153","Stradella","3","10","12","13","11","7","11","1","0","0","0","0","0","11639","Stradella","9.29516730","45.07530591"
"18171","Varzi","3","4","5","3","10","2","17","1","0","0","0","0","0","3405","Varzi","9.19627250","44.82199953"
"18176","Vidigulfo","3","5","5","5","5","3","8","1","0","0","0","0","0","5933","Vidigulfo","9.23483143","45.29187437"
"18180","Villanterio","3","1","3","3","8","2","7","1","0","0","0","0","0","3153","Villanterio","9.36041071","45.22071855"
"18182","Voghera","3","34","51","37","32","43","103","1","0","0","0","0","0","38174","Voghera","9.00852362","44.99312509"
"18184","Zavattarello","3","3","0","1","3","1","15","1","0","0","0","0","0","1036","Zavattarello","9.26543670","44.86874500"
"19001","Acquanegra Cremonese","3","1","3","3","0","3","16","1","0","0","0","0","0","1302","Acquanegra Cremonese","9.88878548","45.16831524"
"19002","Agnadello","3","2","0","3","2","2","9","1","0","0","0","0","0","3757","Agnadello","9.55920587","45.44713529"
"19003","Annicco","3","2","1","1","4","3","10","1","0","0","0","0","0","2075","Annicco","9.88185079","45.24474357"
"19005","Bagnolo Cremasco","3","2","3","1","2","4","16","1","0","0","0","0","0","4788","Bagnolo Cremasco","9.60916312","45.36153682"
"19012","Capergnanica","3","1","1","3","3","4","9","1","0","0","0","0","0","2095","Capergnanica","9.64414845","45.33808233"
"19015","Capralba","3","1","5","2","0","1","9","1","0","0","0","0","0","2452","Capralba","9.64243814","45.44227445"
"19016","Casalbuttano ed Uniti","3","12","7","10","8","10","53","1","0","0","0","0","0","4103","Casalbuttano ed Uniti","9.96168245","45.25201488"
"19021","Casalmaggiore","3","8","11","22","8","12","51","1","0","0","0","0","0","15111","Casalmaggiore","10.41378078","44.98742209"
"19022","Casalmorano","3","1","2","5","6","4","27","1","0","0","0","0","0","1680","Casalmorano","9.89784097","45.28708993"
"19025","Castelleone","3","12","12","10","6","9","48","1","0","0","0","0","0","9506","Castelleone","9.76489432","45.29350315"
"19026","Castelverde","3","5","5","8","3","7","38","1","0","0","0","0","0","5651","Castelverde","9.99696281","45.18570753"
"19031","Cingia de' Botti","3","1","2","5","3","6","19","1","0","0","0","0","0","1371","Cingia de' Botti","10.27527725","45.08416020"
"19035","Crema","3","29","27","30","28","34","148","1","0","0","0","0","0","33091","Crema","9.68736190","45.36329144"
"19036","Cremona","3","70","73","58","70","78","311","1","0","0","0","0","0","69589","Cremona","10.02420865","45.13336675"
"19041","Dovera","3","3","5","6","1","3","7","1","0","0","0","0","0","3865","Dovera","9.53819770","45.36350267"
"19052","Gussola","3","2","2","3","4","4","8","1","0","0","0","0","0","2873","Gussola","10.34635794","45.00988015"
"19055","Madignano","3","3","1","1","2","1","13","1","0","0","0","0","0","2931","Madignano","9.72762376","45.34334663"
"19056","Malagnino","3","2","2","1","0","0","4","1","0","0","0","0","0","1525","Malagnino","10.11422694","45.13494893"
"19062","Offanengo","3","5","8","5","8","1","30","1","0","0","0","0","0","5869","Offanengo","9.74131684","45.38160349"
"19064","Ostiano","3","7","1","1","2","1","8","1","0","0","0","0","0","3020","Ostiano","10.24873256","45.22180341"
"19065","Paderno Ponchielli","3","2","1","4","1","0","6","1","0","0","0","0","0","1480","Paderno Ponchielli","9.92758336","45.23876047"
"19066","Palazzo Pignano","3","0","2","1","2","2","7","1","0","0","0","0","0","3848","Palazzo Pignano","9.57793306","45.38905006"
"19067","Pandino","3","7","11","8","6","1","41","1","0","0","0","0","0","8885","Pandino","9.55269092","45.40668143"
"19076","Pizzighettone","3","6","4","12","9","10","39","1","0","0","0","0","0","6703","Pizzighettone","9.78313165","45.18664763"
"19081","Ripalta Cremasca","3","2","4","4","1","4","9","1","0","0","0","0","0","3394","Ripalta Cremasca","9.69085968","45.33548635"
"19083","Rivarolo del Re ed Uniti","3","1","1","3","2","1","3","1","0","0","0","0","0","2077","Rivarolo del Re ed Uniti","10.46878910","45.02785830"
"19084","Rivolta d'Adda","3","12","11","7","4","9","20","1","0","0","0","0","0","7918","Rivolta d'Adda","9.51356807","45.46963995"
"19086","Romanengo","3","4","4","5","5","2","18","1","0","0","0","0","0","3021","Romanengo","9.78545791","45.37734979"
"19088","San Bassano","3","4","9","1","5","6","7","1","0","0","0","0","0","2207","San Bassano","9.81348816","45.24650968"
"19089","San Daniele Po","3","1","1","1","3","0","4","1","0","0","0","0","0","1419","San Daniele Po","10.17634391","45.06726612"
"19092","Scandolara Ravara","3","1","1","2","1","2","9","1","0","0","0","0","0","1466","Scandolara Ravara","10.30212945","45.05308515"
"19095","Sesto ed Uniti","3","3","2","2","9","3","10","1","0","0","0","0","0","3075","Sesto ed Uniti","9.91670824","45.17550294"
"19097","Soncino","3","8","6","10","8","4","27","1","0","0","0","0","0","7699","Soncino","9.87356025","45.39988968"
"19098","Soresina","3","15","14","10","14","9","42","1","0","0","0","0","0","8995","Soresina","9.85425666","45.28863511"
"19103","Stagno Lombardo","3","1","2","1","1","2","19","1","0","0","0","0","0","1570","Stagno Lombardo","10.08795842","45.07323308"
"19109","Trescore Cremasco","3","1","3","4","3","5","14","1","0","0","0","0","0","2882","Trescore Cremasco","9.62544229","45.40165920"
"19111","Vaiano Cremasco","3","3","4","2","5","5","22","1","0","0","0","0","0","3869","Vaiano Cremasco","9.59127217","45.37249775"
"19112","Vailate","3","8","3","1","9","3","28","1","0","0","0","0","0","4460","Vailate","9.60501009","45.46162258"
"19113","Vescovato","3","5","5","7","8","6","21","1","0","0","0","0","0","3991","Vescovato","10.16811976","45.17636519"
"19116","Piadena Drizzona","3","5","2","2","6","6","28","1","0","0","0","0","0","4132","Piadena Drizzona","10.3661818","45.1302253"
"20001","Acquanegra sul Chiese","3","5","5","3","2","7","6","1","0","0","0","0","0","2996","Acquanegra sul Chiese","10.43338521","45.16049553"
"20002","Asola","3","4","8","9","7","8","20","1","0","0","0","0","0","10077","Asola","10.41432135","45.22055281"
"20003","Bagnolo San Vito","3","1","2","3","7","5","9","1","0","0","0","0","0","5874","Bagnolo San Vito","10.88141283","45.09248928"
"20010","Casalmoro","3","2","0","1","3","3","8","1","0","0","0","0","0","2204","Casalmoro","10.40798158","45.25899570"
"20011","Casaloldo","3","2","0","2","2","1","4","1","0","0","0","0","0","2621","Casaloldo","10.48213987","45.25257166"
"20013","Castelbelforte","3","0","1","0","3","3","3","1","0","0","0","0","0","3069","Castelbelforte","10.89219834","45.21408104"
